resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
52,0.40728476821192056,0.36804476174080675,0.3063063063063063,0.4778156996587031,0.3939393939393939,0.29411764705882354,1.0,1.0127388691091725,7.913907284768212
53,0.43,0.33740936813596906,0.24489795918367346,0.5642633228840125,0.35,0.19047619047619047,1.0,1.0062184198511144,7.726666666666667
54,0.37337662337662336,0.3414408650937689,0.224,0.45394736842105265,0.32,0.367816091954023,1.0,0.9840265129686805,7.733766233766234
55,0.47039473684210525,0.4108692517434848,0.3418803418803419,0.5644171779141104,0.40384615384615385,0.3333333333333333,0.9967105263157895,0.9815242328760704,7.684210526315789
56,0.41156462585034015,0.34952718024146595,0.22,0.5206349206349207,0.30612244897959184,0.35135135135135137,0.9965986394557823,0.9771954540074581,7.816326530612245
57,0.4468864468864469,0.41979343812612957,0.3140495867768595,0.5179856115107914,0.40963855421686746,0.4375,1.0,0.9611213636301431,7.6996336996337
58,0.37261146496815284,0.3290050202634945,0.17391304347826086,0.4585987261146497,0.3779527559055118,0.3055555555555556,1.0,1.0048893043759521,7.802547770700637
59,0.423728813559322,0.3785079722579723,0.30357142857142855,0.5067567567567568,0.42592592592592593,0.2777777777777778,0.9932203389830508,1.0056581926232173,7.8915254237288135
60,0.44482758620689655,0.3652718500649471,0.2,0.555205047318612,0.47058823529411764,0.23529411764705882,1.0,0.9730436102711949,7.655172413793103
61,0.4096774193548387,0.3772257813179686,0.30656934306569344,0.4682274247491639,0.43902439024390244,0.29508196721311475,1.0,0.961634135597776,7.825806451612904
62,0.4317343173431734,0.38181908322598584,0.3114754098360656,0.5289855072463768,0.3764705882352941,0.3103448275862069,0.996309963099631,0.9829159821778866,7.808118081180812
63,0.44483985765124556,0.41330711327655517,0.29357798165137616,0.4981949458483754,0.5471698113207547,0.3142857142857143,1.0,1.0130956942261962,7.822064056939502
64,0.43853820598006643,0.3527782624353821,0.15217391304347827,0.5571847507331378,0.3684210526315789,0.3333333333333333,0.9966777408637874,0.9973922135630171,7.7275747508305646
