resample,accuracy,macro_f1,class_f1_A,class_f1_B,class_f1_C,class_f1_D,parse_rate,mean_latency_seconds,mean_realized_tiles
43,0.4340277777777778,0.43397082044656726,0.39325842696629215,0.48484848484848486,0.3902439024390244,0.4675324675324675,1.0,2.320243193735627,8.0
44,0.5245901639344263,0.507681544678918,0.5373134328358209,0.5645933014354066,0.484375,0.4444444444444444,1.0,2.2956200732528917,8.0
45,0.5238095238095238,0.4858730252174204,0.5146198830409356,0.6160337552742616,0.4247787610619469,0.3880597014925373,1.0,2.298001522153971,8.0
46,0.4876325088339223,0.47410830449029945,0.4024390243902439,0.5636363636363636,0.49557522123893805,0.43478260869565216,1.0,2.3414210165248583,8.0
47,0.45544554455445546,0.42280686292372077,0.4782608695652174,0.502283105022831,0.43795620437956206,0.2727272727272727,1.0,2.358137037860162,8.0
48,0.4724137931034483,0.46749681690858164,0.49142857142857144,0.5047619047619047,0.3090909090909091,0.5647058823529412,1.0,2.3640510849076612,8.0
49,0.540453074433657,0.5389929151309147,0.5,0.6026200873362445,0.46511627906976744,0.5882352941176471,1.0,2.204043843201738,8.0
50,0.4769736842105263,0.4654861096896178,0.46994535519125685,0.5429864253393665,0.368,0.4810126582278481,1.0,2.3846719289186264,8.0
51,0.5150501672240803,0.48685169252366683,0.5555555555555556,0.5345622119815668,0.5043478260869565,0.35294117647058826,1.0,2.336368686778091,8.0
52,0.46688741721854304,0.4721100770587164,0.4020618556701031,0.5174129353233831,0.4689655172413793,0.5,1.0,2.2813018475727036,8.0
53,0.4266666666666667,0.40194277267448003,0.36363636363636365,0.5203252032520326,0.35714285714285715,0.36666666666666664,1.0,2.4105186149509,8.0
54,0.4707792207792208,0.45832623176605597,0.4607329842931937,0.5198237885462555,0.39622641509433965,0.45652173913043476,1.0,2.3507679380482522,8.0
55,0.5263157894736842,0.498761390065312,0.48044692737430167,0.6086956521739131,0.4576271186440678,0.4482758620689655,1.0,2.334540029387235,8.0
56,0.5306122448979592,0.5005566983998777,0.4810126582278481,0.635593220338983,0.4444444444444444,0.4411764705882353,1.0,2.3718686887303835,8.0
57,0.48717948717948717,0.4673965943425012,0.4918032786885246,0.5482233502538071,0.39622641509433965,0.43333333333333335,1.0,2.308209842957911,8.0
58,0.43630573248407645,0.4288443305074315,0.40217391304347827,0.4778761061946903,0.42953020134228187,0.4057971014492754,1.0,2.4018202684048537,8.0
59,0.4135593220338983,0.3828690537075171,0.3516483516483517,0.48847926267281105,0.4580152671755725,0.23333333333333334,1.0,2.4151029013854974,8.0
60,0.4724137931034483,0.4593265230440555,0.42045454545454547,0.5128205128205128,0.49586776859504134,0.40816326530612246,1.0,2.4021480955793684,8.0
61,0.46774193548387094,0.4719549591780929,0.4528301886792453,0.4857142857142857,0.4492753623188406,0.5,1.0,2.2245725039332624,8.0
62,0.4833948339483395,0.44169102204323196,0.47513812154696133,0.5846153846153846,0.4107142857142857,0.2962962962962963,1.0,2.4187878361281103,8.0
63,0.4555160142348754,0.447359494944577,0.4421052631578947,0.48936170212765956,0.45217391304347826,0.4057971014492754,1.0,2.439845519544709,8.0
64,0.46511627906976744,0.4533753608554223,0.3522012578616352,0.5546875,0.4153846153846154,0.49122807017543857,1.0,2.4489703534412324,8.0
65,0.5384615384615384,0.524953335016666,0.5730337078651685,0.5771144278606966,0.4426229508196721,0.5070422535211268,1.0,2.3095718522985966,8.0
66,0.46551724137931033,0.4426005514687859,0.46153846153846156,0.5291479820627802,0.4186046511627907,0.3611111111111111,1.0,2.4143256892899756,8.0
67,0.5050505050505051,0.4790205086815257,0.5604395604395604,0.5555555555555556,0.3898305084745763,0.41025641025641024,1.0,2.415444954712358,8.0
